,word,label
6106,จํานวน:,NotUse
6108,ค่าธรรมเนียม:,NotUse
6109,Null,NotUse
6110,จ่ายบิลสําเร็จ3,NotUse
6113,ธ.กสิกรไทย,NotUse
6114,Null,NotUse
6116,(\)การไฟฟ้าส่วนภูมิภาค,NotUse
6117,ค์อ0000000013591759,NotUse
6118,เลขที่รายการ:,NotUse
6120,จํานวน:,NotUse
6122,ค่าธรรมเนียม:,NotUse
6123,Null,NotUse
6124,โอนเจงินสําเร็จKk,NotUse
6127,ธ.กสิกรไทย,NotUse
6129,Null,NotUse
6131,XXX-XXX-5986,NotUse
6132,เลขที่รายการ:,NotUse
6134,จํานวน:,NotUse
6136,ค่าธรรมเนียม:,NotUse
6137,Null,NotUse
6138,โอนเงินสําเร็จ|.,NotUse
6139,cle,NotUse
6142,ธ.กสิกรไทย,NotUse
6143,Null,NotUse
6146,ธ.กรุงเทพ,NotUse
6147,XXxX-X-X4003-x,NotUse
6148,เลขที่รายการ:,NotUse
6150,จํานวน:,NotUse
6152,ค่าธรรมเนียม:,NotUse
6153,Null,NotUse
6154,โอนเงินสําเร็จ|+,NotUse
6155,cle,NotUse
6158,ธ.กสิกรไทย,NotUse
6159,Null,NotUse
6162,รพัสพร้อมเพย์,NotUse
6163,XXX-XXX-0663,NotUse
6164,Null,NotUse
6165,เลขที่รายการ:,NotUse
6167,จํานวน:รห,NotUse
6169,ค่าธรรมเนียม:,NotUse
6170,Null,NotUse
6171,โอนเงินสําเร็จ|+,NotUse
6172,cle,NotUse
6175,ธ.กสิกรไทย,NotUse
6176,Null,NotUse
6179,รพัสพร้อมเพย์,NotUse
6180,XXX-XXX-0663,NotUse
6181,Null,NotUse
6182,เลขที่รายการ:,NotUse
6184,จํานวน:,NotUse
6186,ค่าธรรมเนียม:,NotUse
6187,Null,NotUse
6188,โอนเงินสําเร็จ|5,NotUse
6191,ธ.กสิกรไทย,NotUse
6192,Null,NotUse
6195,ธ.ทหารไทย,NotUse
6196,Null,NotUse
6197,XXX-X-X4403-x,NotUse
6198,เลขที่รายการ:,NotUse
6199,Null,NotUse
6200,จํานวน:,NotUse
6202,ค่าธรรมเนียม:,NotUse
6203,0.00บาทVerifiedbyK+,NotUse
6204,โอนเงินสําเร็จ|+,NotUse
6205,cle,NotUse
6208,ธ.กสิกรไทย,NotUse
6209,Null,NotUse
6212,ธ.กรุงไทย,NotUse
6213,XXX-X-X0483-x,NotUse
6214,เลขที่รายการ:,NotUse
6216,จํานวน:,NotUse
6218,ค่าธรรมเนียม:,NotUse
6219,Null,NotUse
6220,โอนเงินสําเร็จ.,NotUse
6223,ธ.กสิกรไทย,NotUse
6224,Null,NotUse
6227,รพัสพร้อมเพย์,NotUse
6228,XXX-XXX-0663,NotUse
6229,Null,NotUse
6230,เลขที่รายการ:,NotUse
6232,จํานวน:,NotUse
6234,ค่าธรรมเนียม:,NotUse
6235,Null,NotUse
6236,จ่ายบิลสําเร็จg,NotUse
6239,ธ.กสิกรไทย,NotUse
6240,Null,NotUse
6242,เอไอเอสไฟเบอร์,NotUse
6243,AIS,NotUse
6244,2รสัวร๐8800851326,NotUse
6245,เลขที่รายการ:,NotUse
6247,จํานวน:,NotUse
6249,ค่าธรรมเนียม:,NotUse
6250,Null,NotUse
6251,0.00บาทVerifiedbyK+,NotUse
6252,จ่ายบิลสําเร็จ|,NotUse
6254,cis,NotUse
6255,Null,NotUse
6257,ธ.กสิกรไทย,NotUse
6258,Null,NotUse
6260,จซีพีบีแอนด์เอฟ,NotUse
6261,V0000315A1606384271,NotUse
6262,Null,NotUse
6263,เลขที่รายการ:,NotUse
6265,จํานวน:,NotUse
6267,ค่าธรรมเนียม:,NotUse
6268,0.00บาทVerifiedbyK+,NotUse
6269,จ่ายบิลสําเร็จ|,NotUse
6271,cis,NotUse
6272,Null,NotUse
6274,“ดธ.กสิกรไทย,NotUse
6276,จซีพีบีแอนด์เอฟ,NotUse
6277,V0000315A1606384343,NotUse
6278,Null,NotUse
6279,เลขที่รายการ:,NotUse
6281,จํานวน:,NotUse
6283,ค่าธรรมเนียม:,NotUse
6284,0.00บาทVerifiedbyK+,NotUse
6285,โอนเงินสําเร็จ|.,NotUse
6286,cle,NotUse
6289,ธ.กสิกรไทย,NotUse
6290,Null,NotUse
6293,ธ.กสิกรไทย,NotUse
6294,XXX-X-X7590-x,NotUse
6295,เลขที่รายการ:,NotUse
6297,จํานวน:,NotUse
6299,ค่าธรรมเนียม:,NotUse
6300,Null,NotUse
6301,จ่ายบิลสําเร็จ,NotUse
6304,“ดธ.กสิกรไทย,NotUse
6306,Null,NotUse
6307,Null,NotUse
6308,เลขที่รายการ:,NotUse
6310,จํานวน:,NotUse
6312,ค่าธรรมเนียม:,NotUse
6313,0.00บาท,NotUse
6314,VerifiedbyK+,NotUse
6315,cis,NotUse
6316,Null,NotUse
6317,จ่ายบิลสําเร็จg,NotUse
6320,ธ.กสิกรไทย,NotUse
6321,Null,NotUse
6323,PWA:การประปาส่วนภูมิภาค,NotUse
6324,Null,NotUse
6325,Null,NotUse
6326,Null,NotUse
6327,เลขที่รายการ:,NotUse
6329,จํานวน:ช้,NotUse
6330,x“4,NotUse
6332,ค่าธรรมเนียม:[๒],NotUse
6333,โอนเงินสําเร็จ|.,NotUse
6334,cle,NotUse
6337,ธ.กสิกรไทย,NotUse
6338,Null,NotUse
6341,ธ.กสิกรไทย,NotUse
6342,XXX-X-X7590-x,NotUse
6343,เลขที่รายการ:,NotUse
6345,จํานวน:,NotUse
6347,ค่าธรรมเนียม:,NotUse
6348,Null,NotUse
6349,โอนเงินสําเร็จ|.,NotUse
6350,cle,NotUse
6353,ธ.กสิกรไทย,NotUse
6354,Null,NotUse
6357,ธ.ทหารไทย,NotUse
6358,Null,NotUse
6359,XXX-X-X4403-x,NotUse
6360,เลขที่รายการ:,NotUse
6362,cai,NotUse
6363,จํานวน:I,NotUse
6365,ค่าธรรมเนียม:[ตวว,NotUse
6366,โอนเงินสําเร็จ|5,NotUse
6369,ธ.กสิกรไทย,NotUse
6370,Null,NotUse
6373,ธ.ทหารไทย,NotUse
6374,Null,NotUse
6375,XXX-X-X4403-x,NotUse
6376,เลขที่รายการ:,NotUse
6378,จํานวน:,NotUse
6380,ค่าธรรมเนียม:,NotUse
6381,0.00บาทVerifiedbyK+,NotUse
6382,โอนเงินสําเร็จ|.,NotUse
6383,cle,NotUse
6386,ธ.กสิกรไทย,NotUse
6387,Null,NotUse
6390,ธ.ทหารไทย,NotUse
6391,Null,NotUse
6392,XXX-X-X4403-x,NotUse
6393,เลขที่รายการ:,NotUse
6395,จํานวน:2na,NotUse
6397,ค่าธรรมเนียม:[๒],NotUse
6398,0.00บาทVerifiedbyK+,NotUse
6399,Null,NotUse
6400,โอนเงินสําเร็จ',NotUse
6403,ธ.กสิกรไทย,NotUse
6404,Null,NotUse
6407,006-%%๐๐๐95%-2436,NotUse
6408,เลขที่รายการ:,NotUse
6410,จํานวน:,NotUse
6412,ค่าธรรมเนียม:,NotUse
6413,Null,NotUse
6414,เติมเงินสําเร็จg,NotUse
6417,ธ.กสิกรไทย,NotUse
6418,Null,NotUse
6420,ดีแทคเติมเงิน,NotUse
6421,089-429-1799,NotUse
6422,|dtac,NotUse
6423,เลขที่รายการ:,NotUse
6425,จํานวน:,NotUse
6427,ค่าธรรมเนียม:,NotUse
6428,Null,NotUse
6429,โอนเงินสําเร็จ|.,NotUse
6430,cle,NotUse
6433,ธ.กสิกรไทย,NotUse
6434,Null,NotUse
6437,ธ.ทหารไทย,NotUse
6438,Null,NotUse
6439,XXX-X-X4403-x,NotUse
6440,เลขที่รายการ:,NotUse
6441,แ,NotUse
6443,จํานวน:,NotUse
6445,"ค่าธรรมเนียม:[๒]""",NotUse
6446,โอนเงินสําเร็จ|5,NotUse
6449,ธ.กสิกรไทย,NotUse
6450,Null,NotUse
6453,ธ.ทหารไทย,NotUse
6454,Null,NotUse
6455,XXX-X-X4403-x,NotUse
6456,เลขที่รายการ:,NotUse
6458,จํานวน:,NotUse
6460,ค่าธรรมเนียม:,NotUse
6461,0.00บาทVerifiedbyK+,NotUse
6462,ชําระเงินสําเร็จ|,NotUse
6464,cis,NotUse
6465,เละญี,NotUse
6467,“ดธ.กสิกรไทย,NotUse
6469,AIRPAY/SHOPEE,NotUse
6470,เย20201208002100002857,NotUse
6471,Null,NotUse
6472,เลขที่รายการ:,NotUse
6474,จํานวน:,NotUse
6476,ค่าธรรมเนียม:,NotUse
6477,0.00บาทVerifiedbyK+,NotUse
6478,ชําระเงินสําเร็จ|,NotUse
6480,cis,NotUse
6481,Null,NotUse
6483,ธ.กสิกรไทย,NotUse
6484,Null,NotUse
6486,wsBarista2U,NotUse
6488,Null,NotUse
6489,เลขที่รายการ:,NotUse
6491,จํานวน:,NotUse
6493,ค่าธรรมเนียม:,NotUse
6494,0.00บาทVerifiedbyK+,NotUse
6495,ชําระเงินสําเร็จ|,NotUse
6497,che,NotUse
6498,cha,NotUse
6500,ธ.กสิกรไทย,NotUse
6501,Null,NotUse
6503,C)lon:อะโกร,NotUse
6504,},NotUse
6505,บจก.lan:อะโกร,NotUse
6506,Null,NotUse
6507,จารั,NotUse
6508,Null,NotUse
6509,เลขที่รายการ:,NotUse
6511,จํานวน::“ล_,NotUse
6513,ค่าธรรมเนียม:,NotUse
6514,จ่ายบิลสําเร็จ|,NotUse
6517,che,NotUse
6518,cha,NotUse
6520,“ดธ.กสิกรไทย,NotUse
6523,ญู),NotUse
6524,Null,NotUse
6525,Null,NotUse
6526,เลขที่รายการ:,NotUse
6528,จํานวน:,NotUse
6530,ค่าธรรมเนียม:,NotUse
6531,Null,NotUse
6532,โอนเงินสําเร็จ',NotUse
6533,er,NotUse
6536,ธ.กสิกรไทย,NotUse
6537,Null,NotUse
6540,ธ.กสิกรไทย,NotUse
6541,XXX-X-X3169-x,NotUse
6542,เลขที่รายการ:,NotUse
6544,จํานวน:,NotUse
6546,ค่าธรรมเนียม:,NotUse
6547,Null,NotUse
6548,โอนเงินสําเร็จkK,NotUse
6551,ธ.กสิกรไทย,NotUse
6552,Null,NotUse
6555,ธ.ทหารไทย,NotUse
6556,Null,NotUse
6557,XXX-X-X4403-x,NotUse
6558,เลขที่รายการ:,NotUse
6560,จํานวน:,NotUse
6562,ค่าธรรมเนียม:,NotUse
6563,0.00บาทVerifiedbyK+,NotUse
6564,โอนเงินสําเร็จ|5,NotUse
6567,ธ.กสิกรไทย,NotUse
6568,Null,NotUse
6571,ธ.ทหารไทย,NotUse
6572,Null,NotUse
6573,XXX-X-X4403-x,NotUse
6574,เลขที่รายการ:,NotUse
6576,จํานวน:,NotUse
6578,ค่าธรรมเนียม:,NotUse
6579,0.00บาทVerifiedbyK+,NotUse
6580,ชําระเงินสําเร็จ|,NotUse
6582,cis,NotUse
6583,Null,NotUse
6585,“ดธ.กสิกรไทย,NotUse
6587,C)lon:อะโกร,NotUse
6588,},NotUse
6589,บจก.lan:อะโกร,NotUse
6590,RAGAACROg,NotUse
6591,Null,NotUse
6592,เลขที่รายการ:,NotUse
6594,จํานวน:,NotUse
6596,ค่าธรรมเนียม:,NotUse
6597,0.00บาทVerifiedbyK+,NotUse
6598,"โอนเงินสําเร็จ|""",NotUse
6599,cle,NotUse
6602,ธ.กสิกรไทย,NotUse
6604,Null,NotUse
6606,ธ.กสิกรไทย,NotUse
6607,206<-%-%9202-%,NotUse
6608,Null,NotUse
6609,เลขที่รายการ:,NotUse
6611,“1,NotUse
6612,#ERROR!,NotUse
6613,จํานวน:,NotUse
6615,ค่าธรรมเนียม:[๒]ต,NotUse
6616,ชําระเงินสําเร็จ|,NotUse
6618,cis,NotUse
6619,Null,NotUse
6621,ธ.กสิกรไทย,NotUse
6622,Null,NotUse
6624,wsBarista2U,NotUse
6626,Null,NotUse
6627,เลขที่รายการ:,NotUse
6629,จํานวน:,NotUse
6631,ค่าธรรมเนียม:,NotUse
6632,0.00บาทVerifiedbyK+,NotUse
6633,โอนเงินสําเร็จ|5,NotUse
6636,ธ.กสิกรไทย,NotUse
6637,Null,NotUse
6640,ธ.ทหารไทย,NotUse
6641,Null,NotUse
6642,XXX-X-X4403-x,NotUse
6643,เลขที่รายการ:,NotUse
6645,จํานวน:,NotUse
6647,ค่าธรรมเนียม:,NotUse
6648,0.00บาทVerifiedbyK+,NotUse
6649,โอนเงินสําเร็จ|.,NotUse
6650,cle,NotUse
6653,ธ.กสิกรไทย,NotUse
6654,Null,NotUse
6657,ธ.กสิกรไทย,NotUse
6658,XXX-X-X0744-x,NotUse
6659,เลขที่รายการ:,NotUse
6661,จํานวน:,NotUse
6663,ค่าธรรมเนียม:,NotUse
6664,Null,NotUse
6665,โอนเงินสําเร็จ|5,NotUse
6668,ธ.กสิกรไทย,NotUse
6669,Null,NotUse
6672,ธ.ทหารไทย,NotUse
6673,Null,NotUse
6674,XXX-X-X4403-x,NotUse
6675,เลขที่รายการ:,NotUse
6677,จํานวน:,NotUse
6679,ค่าธรรมเนียม:,NotUse
6680,0.00บาทVerifiedbyK+,NotUse
6681,โอนเงินสําเร็จ|.,NotUse
6682,cle,NotUse
6685,ธ.กสิกรไทย,NotUse
6686,Null,NotUse
6689,ธ.ทหารไทย,NotUse
6690,Null,NotUse
6691,XXX-X-X4403-x,NotUse
6692,เลขที่รายการ:,NotUse
6693,010350195435891476OAC,NotUse
6694,จํานวน:,NotUse
6696,ค่าธรรมเนียม:,NotUse
6697,Null,NotUse
6698,โอนเงินสําเร็จ|.,NotUse
6699,cle,NotUse
6702,ธ.กสิกรไทย,NotUse
6703,Null,NotUse
6706,ธ.กสิกรไทย,NotUse
6707,20<-%-%6502-%,NotUse
6708,เลขที่รายการ:,NotUse
6710,จํานวน:,NotUse
6712,ค่าธรรมเนียม:,NotUse
6713,Null,NotUse
6714,โอนเงินสําเร็จ|.,NotUse
6715,cle,NotUse
6718,ธ.กสิกรไทย,NotUse
6719,Null,NotUse
6721,บจก.เคมีภัณฑ์คอร์ปอเรชัน,NotUse
6722,ธ.กสิกรไทย,NotUse
6723,XXX-X-X5495-x,NotUse
6724,เลขที่รายการ:,NotUse
6726,จํานวน:,NotUse
6728,ค่าธรรมเนียม:,NotUse
6729,Null,NotUse
6730,โอนเงินสําเร็จ|5,NotUse
6733,ธ.กสิกรไทย,NotUse
6734,Null,NotUse
6737,ธ.กสิกรไทย,NotUse
6738,200<-%-%5706-%,NotUse
6739,เลขที่รายการ:,NotUse
6741,จํานวน:,NotUse
6743,ค่าธรรมเนียม:,NotUse
6744,0.00บาทVerifiedbyK+,NotUse
6745,จ่ายบิลสําเร็จ|,NotUse
6747,alts,NotUse
6749,ธ.กสิกรไทย,NotUse
6750,Null,NotUse
6752,PWA:การประปาส่วนภูมิภาค,NotUse
6753,Null,NotUse
6754,Null,NotUse
6755,Null,NotUse
6756,เลขที่รายการ:,NotUse
6758,จํานวน:,NotUse
6760,ค่าธรรมเนียม:,NotUse
6761,0.00บาทVerifiedbyK+,NotUse
6762,โอนเงินสําเร็จ|+,NotUse
6763,cle,NotUse
6766,ธ.กสิกรไทย,NotUse
6767,Null,NotUse
6770,รพัสพร้อมเพย์,NotUse
6771,X-XXXX-XXXXB-67-2,NotUse
6772,เลขที่รายการ:,NotUse
6774,จํานวน:,NotUse
6775,Null,NotUse
6776,Null,NotUse
6777,Le],NotUse
6778,1Hor,NotUse
6780,ก,NotUse
6781,ค่าธรรมเนียม:[๒],NotUse
6782,เติมเงินสําเร็จ;,NotUse
6785,ธ.กสิกรไทย,NotUse
6786,Null,NotUse
6788,ดีแทคเติมเงิน,NotUse
6789,089-429-1799,NotUse
6790,|dtac,NotUse
6791,เลขที่รายการ:,NotUse
6793,จํานวน:ท,NotUse
6795,ค่าธรรมเนียม:[๒]ว,NotUse
6796,เติมเงินสําเร็จ,NotUse
6799,ธ.กสิกรไทย,NotUse
6800,Null,NotUse
6802,แฮTrueMoneyWallet,NotUse
6803,เบอาวก0631271888,NotUse
6804,เลขที่รายการ:,NotUse
6806,จํานวน:,NotUse
6808,ค่าธรรมเนียม:,NotUse
6809,0.00บาท,NotUse
6810,VerifiedbyK+,NotUse
6811,cis,NotUse
6812,Null,NotUse
6813,เติมเงินสําเร็จ|,NotUse
6815,che,NotUse
6816,cha,NotUse
6818,ธ.กสิกรไทย,NotUse
6820,Null,NotUse
6821,แฮTrueMoneyWallet,NotUse
6822,เบอาวก0631271888,NotUse
6823,เลขที่รายการ:1,NotUse
6825,๐L?r,NotUse
6826,จํานวน:bt,NotUse
6828,ค่าธรรมเนียม:[๒]ว,NotUse
6829,ชําระเงินสําเร็จ|,NotUse
6831,che,NotUse
6832,cha,NotUse
6834,“ดธ.กสิกรไทย,NotUse
6836,mu(019)ยาโยอิ-เซ็นทรัลเชียงใหม่แอร์,NotUse
6837,ficawasa,NotUse
6838,บจก.เอ็มเคอินเตอร์ฟูด,NotUse
6839,Null,NotUse
6840,เลขที่รายการ:,NotUse
6842,จํานวน:,NotUse
6844,ค่าธรรมเนียม:,NotUse
6845,Null,NotUse
6846,โอนเงินสําเร็จ.,NotUse
6849,ธ.กสิกรไทย,NotUse
6850,Null,NotUse
6853,รพัสพร้อมเพย์,NotUse
6854,XXX-XXX-5986,NotUse
6855,เลขที่รายการ:,NotUse
6857,จํานวน:ผีกกร,NotUse
6859,ค่าธรรมเนียม:[๒],NotUse
6860,โอนเงินสําเร็จ-,NotUse
6863,ธ.กสิกรไทย,NotUse
6864,Null,NotUse
6867,รพัสพร้อมเพย์,NotUse
6868,XXX-XXX-0663,NotUse
6869,เลขที่รายการ:,NotUse
6871,จํานวน:,NotUse
6873,ค่าธรรมเนียม:,NotUse
6874,Null,NotUse
6875,ชําระเงินสําเร็จ|,NotUse
6877,cis,NotUse
6878,เละญี,NotUse
6880,ธ.กสิกรไทย,NotUse
6881,Null,NotUse
6883,wsBarista2U,NotUse
6885,Null,NotUse
6886,เลขที่รายการ:,NotUse
6888,จํานวน:,NotUse
6890,ค่าธรรมเนียม:,NotUse
6891,0.00บาทVerifiedbyK+,NotUse
6892,ชําระเงินสําเร็จ|,NotUse
6894,cis,NotUse
6895,เละญี,NotUse
6897,ธ.กสิกรไทย,NotUse
6898,Null,NotUse
6900,SinksBarista2U,NotUse
6902,Null,NotUse
6903,เลขที่รายการ:,NotUse
6905,จํานวน:,NotUse
6907,ค่าธรรมเนียม:,NotUse
6908,0.00บาทVerifiedbyK+,NotUse
6909,โอนเจินสําเร็จ-,NotUse
6910,er,NotUse
6913,ธ.กสิกรไทย,NotUse
6914,Null,NotUse
6916,บจก.เนเจอร์รัลออยสล์เฮิร์บ,NotUse
6917,ธ.กสิกรไทย,NotUse
6918,2906<-%-%0954-%,NotUse
6919,เลขที่รายการ:,NotUse
6921,จํานวน:,NotUse
6923,ค่าธรรมเนียม:,NotUse
6924,Null,NotUse
6925,โอนเจินสําเร็จ-,NotUse
6928,ธ.กสิกรไทย,NotUse
6929,Null,NotUse
6932,ธ.กสิกรไทย,NotUse
6933,XXX-X-X2431-x,NotUse
6934,เลขที่รายการ:.,NotUse
6936,จํานวน:ร,NotUse
6938,ค่าธรรมเนียม:[my]:,NotUse
6939,"โอนเงินสําเร็จ|""",NotUse
6940,cle,NotUse
6943,ธ.กสิกรไทย,NotUse
6945,Null,NotUse
6947,ธ.กสิกรไทย,NotUse
6948,XXX-X-X2229-X,NotUse
6949,Null,NotUse
6950,เลขที่รายการ:,NotUse
6952,จํานวน:,NotUse
6954,ค่าธรรมเนียม:,NotUse
6955,Null,NotUse
6956,0.00บาทVerifiedbyK+,NotUse
6957,เติมเงินสําเร็จ;,NotUse
6958,er,NotUse
6961,ธ.กสิกรไทย,NotUse
6962,Null,NotUse
6964,ดีแทคเติมเงิน,NotUse
6965,089-429-1799,NotUse
6966,|dtac,NotUse
6967,เลขที่รายการ:,NotUse
